"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2FC"
"ENSG00000171522.6",24.969833696511,1.19684086075634,0.37538160365401,3.18833115183627,0.00143096554620399,0.00697415833803553,1.19684086075634
"ENSG00000223749.11",1137.61489350833,1.19667159789974,0.0648800995382192,18.44435514768,5.7885436763312e-76,1.17440127982124e-73,1.19667159789974
"ENSG00000134470.21",192.104216501384,1.19572827333132,0.131834341308657,9.0699301977155,1.19093285962223e-19,4.24936534451711e-18,1.19572827333132
"ENSG00000198342.10",401.791204803226,1.19531565985427,0.102739333633227,11.6344501914084,2.75358691866964e-31,1.84786863680569e-29,1.19531565985427
"ENSG00000272341.1",284.412283473801,1.19240523277373,0.113396642602849,10.5153486505762,7.34087864671148e-26,3.89312007987301e-24,1.19240523277373
"ENSG00000164023.14",236.379773634838,1.18563775743741,0.117471823111266,10.0929544297138,5.93556410110271e-24,2.87677006766778e-22,1.18563775743741
"ENSG00000277157.2",61.1163866418082,1.18182687307049,0.262524085265943,4.50178455768457,6.7385269131021e-06,5.6040904470832e-05,1.18182687307049
"ENSG00000167889.13",182.267793220684,1.18005763733021,0.143689606995416,8.21254690583056,2.16545423454202e-16,6.06466219651511e-15,1.18005763733021
"ENSG00000112715.25",12556.3448123485,1.17935317787026,0.0373180516844181,31.6027532156159,3.38412571905166e-219,2.03607674296598e-216,1.17935317787026
"ENSG00000078401.7",270.7841108144,1.17256806281398,0.128446041226447,9.1288766210145,6.92137490920262e-20,2.51068917704298e-18,1.17256806281398
"ENSG00000117016.10",626.594916720523,1.17108005349466,0.0822501645178553,14.2380268824925,5.32082497456872e-46,5.73072556520216e-44,1.17108005349466
"ENSG00000113356.13",274.463197801506,1.16997175676763,0.113171053284686,10.3380831300078,4.73922134655435e-25,2.43205688396118e-23,1.16997175676763
"ENSG00000070495.15",585.938326780063,1.16417098684255,0.0900189720866174,12.932507002217,2.95038950502677e-38,2.40553252727603e-36,1.16417098684255
"ENSG00000105173.14",137.739131518741,1.16342271936415,0.180015770202071,6.46289332350266,1.02719709109984e-10,1.72166521090394e-09,1.16342271936415
"ENSG00000128342.5",50.2121344585721,1.16099156570955,0.281498486985255,4.1243261309975,3.71821741126737e-05,0.000266647995856116,1.16099156570955
"ENSG00000162772.17",975.838188392637,1.15847839373926,0.0657422160381604,17.6215294152362,1.68390295113819e-69,2.93807386914591e-67,1.15847839373926
"ENSG00000286360.1",27.7139618316408,1.1584309383276,0.347134667480793,3.33712258338961,0.000846506038359562,0.00442475654802206,1.1584309383276
"ENSG00000169902.15",136.623757493542,1.15266985316753,0.162880919222694,7.07676417021922,1.47559325797232e-12,2.98765593346145e-11,1.15266985316753
"ENSG00000112208.11",169.554150538849,1.14926801904695,0.143400270632309,8.0144062070411,1.10670376968243e-15,2.93016196865235e-14,1.14926801904695
"ENSG00000234337.4",17.0619441157541,1.14918346508417,0.4531064991952,2.53623257915155,0.0112052287548742,0.0405158841024047,1.14918346508417
"ENSG00000116329.11",30.9918800634408,1.14622251375152,0.334558758663869,3.42607235371509,0.000612377232383006,0.00332237498464512,1.14622251375152
"ENSG00000280007.1",35.4889775043958,1.13553052764965,0.314844877138581,3.60663491802613,0.000310193607061841,0.00181254455995144,1.13553052764965
"ENSG00000175197.12",2727.77968997379,1.13277258486423,0.054249408026013,20.8808284934844,7.99927900501311e-97,2.25115193676562e-94,1.13277258486423
"ENSG00000260293.2",23.9767400654218,1.13208793807324,0.378615642864323,2.99007175062474,0.00278911922990904,0.0124461770648217,1.13208793807324
"ENSG00000268006.1",115.167513634891,1.13055648734871,0.174240615078729,6.48847851482778,8.67075184450195e-11,1.47166613018356e-09,1.13055648734871
"ENSG00000233030.2",211.327266558755,1.1302730330391,0.133441556944735,8.47017270270013,2.45029470438061e-17,7.35847538761324e-16,1.1302730330391
"ENSG00000171617.15",1186.54108884222,1.12729701187216,0.0583679294922478,19.313637157917,4.12475525256547e-83,9.46956969036347e-81,1.12729701187216
"ENSG00000175592.9",19.8239083757577,1.1262083898847,0.425240802021311,2.64840152810232,0.00808734061491834,0.0306689674090622,1.1262083898847
"ENSG00000271784.1",15.3263166685791,1.12016477216605,0.440096886966376,2.54526856549121,0.0109193719974458,0.0396093976323149,1.12016477216605
"ENSG00000273374.1",31.5711935108819,1.1193628106027,0.319297845479662,3.5057011077577,0.000455406313665829,0.00255086014794266,1.1193628106027
"ENSG00000227199.1",20.7512117086157,1.11585378551052,0.432971426572066,2.57719959569848,0.00996044172196442,0.0366142652046526,1.11585378551052
"ENSG00000231530.1",47.2683035349248,1.11433008669042,0.275049809041042,4.05137560566036,5.09173939863864e-05,0.000354511847675367,1.11433008669042
"ENSG00000172818.10",1406.92038726171,1.11104614831871,0.0575471115687917,19.30672310096,4.71559229650427e-83,1.06854096609619e-80,1.11104614831871
"ENSG00000138166.6",1268.63748105191,1.10987803269977,0.0614134563740082,18.0722287627097,5.27394713611526e-73,9.89460533666012e-71,1.10987803269977
"ENSG00000250033.5",89.5728369733454,1.10663203088604,0.193080418957757,5.73145654468545,9.95718602301539e-09,1.29688832744517e-07,1.10663203088604
"ENSG00000108448.22",139.905044163001,1.10485974477909,0.181929267136557,6.07301816892266,1.25528246254592e-09,1.84828425371319e-08,1.10485974477909
"ENSG00000104522.16",20.8841653040625,1.09977239070711,0.431608957220466,2.54807591990113,0.0108318895195598,0.0393493250754277,1.09977239070711
"ENSG00000064932.16",86.0247470392304,1.09857695898462,0.219041359657212,5.0153859558936,5.29271113218757e-07,5.38781936023389e-06,1.09857695898462
"ENSG00000178977.3",18.0494998131038,1.09552606627743,0.425817265353248,2.57276103017713,0.0100890843179817,0.0370053275552121,1.09552606627743
"ENSG00000145990.11",513.397423395927,1.09427500248418,0.0841694655507486,13.0008548269135,1.20983335907487e-38,1.01000825115494e-36,1.09427500248418
"ENSG00000101311.16",125.060164140985,1.09102464669372,0.166712965760764,6.54432990088705,5.97627417329442e-11,1.0375525549815e-09,1.09102464669372
"ENSG00000226549.3",572.175129820459,1.09025545286669,0.200243533210078,5.44464750191402,5.1908075317903e-08,6.1444511407515e-07,1.09025545286669
"ENSG00000065989.16",30.3863344675607,1.0874976420728,0.325975039377072,3.33613777346565,0.000849510526552508,0.00443780229559526,1.0874976420728
"ENSG00000188070.9",339.603354369287,1.08665333388242,0.0965420370381677,11.2557531125308,2.16964756780744e-29,1.35200038439658e-27,1.08665333388242
"ENSG00000173846.13",241.514522049936,1.0743897939101,0.121756890267676,8.82405744387948,1.10385556615658e-18,3.68261413351816e-17,1.0743897939101
"ENSG00000042062.13",842.707584540564,1.0634637411794,0.0696380695398685,15.2712984177506,1.18784143913064e-52,1.46989059786889e-50,1.0634637411794
"ENSG00000277775.2",33.5201883775481,1.06250569930128,0.356344320620167,2.98168270916214,0.00286668932553516,0.0127304645843567,1.06250569930128
"ENSG00000111671.10",398.572951701991,1.06077689310768,0.0969161208484969,10.945309034458,6.99786786753507e-28,4.0699599517584e-26,1.06077689310768
"ENSG00000198743.7",1521.03003988883,1.0589544485575,0.0731125065662988,14.4839029365958,1.53148320840682e-47,1.69122272280267e-45,1.0589544485575
"ENSG00000175189.4",35.9850637671217,1.057792019078,0.30671162966402,3.44881614119664,0.000563049937152073,0.00308255265247235,1.057792019078
"ENSG00000170684.9",187.591783659149,1.05373543543305,0.14930795955335,7.0574632362887,1.69569607282982e-12,3.39884635502914e-11,1.05373543543305
"ENSG00000272954.1",24.6247280210408,1.05026781537972,0.368672306736253,2.8487841266881,0.00438866472334032,0.0181927826307536,1.05026781537972
"ENSG00000257829.1",38.2170322886469,1.04721210674401,0.3179874010579,3.29325030884896,0.000990362630740721,0.00506294965753416,1.04721210674401
"ENSG00000109971.14",69530.9791740861,1.04717514002529,0.10383989600579,10.0845164556685,6.46828661008868e-24,3.12627880257139e-22,1.04717514002529
"ENSG00000112773.16",2036.40987514801,1.04256021045562,0.102321917142262,10.1890214684514,2.21987312943739e-24,1.1034856513511e-22,1.04256021045562
"ENSG00000278876.1",30.0229685841661,1.04040750909765,0.32538260345102,3.19748965698549,0.00138629382762262,0.00677460113729341,1.04040750909765
"ENSG00000287655.1",18.3029449680795,1.03980184746286,0.418906131511601,2.48218340397833,0.0130580046975055,0.0461393410210764,1.03980184746286
"ENSG00000111087.10",38.3138086579215,1.03944847920532,0.296045716143769,3.5111079894854,0.000446243081257132,0.00250839216552011,1.03944847920532
"ENSG00000124374.9",769.26514411393,1.0381898480207,0.0686386949477158,15.1254310533078,1.10077485107052e-51,1.31550134256701e-49,1.0381898480207
"ENSG00000185818.8",197.97012716362,1.03723247320872,0.129078698127707,8.03565954920392,9.30768556771928e-16,2.48699077772689e-14,1.03723247320872
"ENSG00000182841.12",116.4845250302,1.03321422731821,0.173507298828683,5.954874718777,2.60271130518359e-09,3.67114849254998e-08,1.03321422731821
"ENSG00000277224.2",415.000682228086,1.03305127061105,0.0979532504030614,10.5463705018488,5.27974000145335e-26,2.82579458728092e-24,1.03305127061105
"ENSG00000128965.13",1018.32750716724,1.03104553368159,0.0643744611262527,16.0163753706533,9.82108287244955e-58,1.370866031668e-55,1.03104553368159
"ENSG00000198517.10",1299.50429438284,1.0306560903168,0.058622161906293,17.5813388111528,3.42395192583512e-69,5.91496170316546e-67,1.0306560903168
"ENSG00000261123.1",27.0025837579946,1.02696709730566,0.3392644209994,3.02704036656845,0.00246960976606307,0.0112183679245687,1.02696709730566
"ENSG00000118523.6",58.270462086236,1.02692948337915,0.30757402977322,3.33880426815074,0.000841398276426225,0.0044020141310599,1.02692948337915
"ENSG00000162783.11",2523.77966373905,1.02547072849836,0.0985902935298689,10.4013355857155,2.44482128739487e-25,1.27716292881634e-23,1.02547072849836
"ENSG00000126603.9",22.8915168350016,1.02369944112395,0.385089827543566,2.65833934813075,0.00785267792407076,0.0299090863172204,1.02369944112395
"ENSG00000221926.13",379.46400588396,1.02304401438951,0.10721945419441,9.54158946318207,1.40659693865797e-21,5.73418303404305e-20,1.02304401438951
"ENSG00000064195.7",166.894190915841,1.02222576338753,0.138426474087327,7.38461172349631,1.52898920564551e-13,3.38980986786567e-12,1.02222576338753
"ENSG00000217862.2",43.8184227563016,1.0198088646128,0.281905155390069,3.61756017977641,0.000297393197223339,0.00174534695766997,1.0198088646128
"ENSG00000059728.11",1566.30876935658,1.01790508556109,0.0639822920192445,15.9091688252576,5.47353301896818e-57,7.461109696481e-55,1.01790508556109
"ENSG00000219470.1",23.8527787748037,1.01587024482256,0.363926997676295,2.79141215493486,0.00524786004841275,0.0212151673134165,1.01587024482256
"ENSG00000166963.13",77.0211011098884,1.01471062488557,0.209492534683614,4.84366006845082,1.274689401644e-06,1.21058613821205e-05,1.01471062488557
"ENSG00000198435.4",881.262026920522,1.01201388805891,0.0750980868255616,13.4758944047353,2.16841649512849e-41,1.99129110563168e-39,1.01201388805891
"ENSG00000105722.10",4105.89452976612,1.01198509559514,0.0421071706833106,24.0335572106308,1.24036346306434e-127,4.50872118823888e-125,1.01198509559514
"ENSG00000277290.1",26.9366400362588,1.01050774948605,0.351896364218201,2.87160610974504,0.00408391650105327,0.017133006758927,1.01050774948605
"ENSG00000173805.16",38.7913133301725,1.00808331498528,0.292707921742689,3.44399054519425,0.000573195746311598,0.00313416464482756,1.00808331498528
"ENSG00000285693.1",60.4434749843258,1.00532870833448,0.230988881974317,4.35228180569426,1.34727931344014e-05,0.00010531957643774,1.00532870833448
"ENSG00000162482.5",30.7915694437294,1.00264675359125,0.337446335008883,2.97127765090367,0.00296563533159762,0.0130899077322831,1.00264675359125
"ENSG00000237781.3",34.8621943491511,1.00260987049096,0.308603575747936,3.24886018595545,0.00115868413660605,0.00580106766585432,1.00260987049096
"ENSG00000106003.13",1772.17874393801,1.00028697744976,0.0510935223112309,19.5775693708611,2.40212455701561e-85,5.98746703868692e-83,1.00028697744976
"ENSG00000197714.9",208.778888429923,0.998754139052448,0.143146336554772,6.97715472914178,3.01217913552593e-12,5.89198447944578e-11,0.998754139052448
"ENSG00000054967.13",215.000412170348,0.997394355931649,0.140662313133907,7.09070065542113,1.33434691063308e-12,2.72300408148842e-11,0.997394355931649
"ENSG00000150991.15",34815.6589559498,0.996434864605861,0.06864378226282,14.5160250755234,9.59130712679691e-48,1.07275081248944e-45,0.996434864605861
"ENSG00000261485.1",264.048852807799,0.993789165873446,0.112564916159906,8.82858709246232,1.06006282677767e-18,3.55009140146195e-17,0.993789165873446
"ENSG00000152433.15",34.9630940568242,0.993785310428232,0.317625843389956,3.12879235462002,0.00175526300040514,0.00832676150926288,0.993785310428232
"ENSG00000004478.8",29362.4455083817,0.991501929641965,0.040157015585086,24.6906279063776,1.34851029011119e-134,5.34745625951365e-132,0.991501929641965
"ENSG00000273893.1",84.95356529273,0.988878631670055,0.193238215811603,5.11740717288634,3.09764429638188e-07,3.27959330602373e-06,0.988878631670055
"ENSG00000164430.17",335.04139163227,0.98591185683826,0.110170623353222,8.94895414794281,3.5886617901928e-19,1.24236053403341e-17,0.98591185683826
"ENSG00000237232.9",82.1803917463117,0.984870977048418,0.217689285476607,4.52420510679774,6.06229131129861e-06,5.07313471460614e-05,0.984870977048418
"ENSG00000197768.10",21.6430239988717,0.983543158184862,0.389137255850957,2.52749677240251,0.0114878879908962,0.0413951446515478,0.983543158184862
"ENSG00000204241.8",28.3749482530549,0.980969603480925,0.34362090777959,2.85480185073648,0.00430636874947732,0.0178991547058704,0.980969603480925
"ENSG00000276966.2",358.976279990362,0.980836480077789,0.10368207210011,9.46003933187936,3.07827394996731e-21,1.21790757095305e-19,0.980836480077789
"ENSG00000203814.6",871.86370597847,0.979164308443964,0.0708806470675962,13.8142687595695,2.09066400312649e-43,2.04932053519949e-41,0.979164308443964
"ENSG00000175920.18",3635.38268042262,0.97753280083788,0.0405438673043076,24.1104972424281,1.94002662572847e-128,7.20203926930006e-126,0.97753280083788
"ENSG00000112561.19",81.7354617218781,0.977476154818914,0.206563561713841,4.73208414257033,2.22226252362599e-06,2.01423566297279e-05,0.977476154818914
"ENSG00000276248.1",98.5571620519395,0.975124882879313,0.194135359224508,5.02291229570203,5.08937889755508e-07,5.18385773523298e-06,0.975124882879313
"ENSG00000137462.9",93.1729972117263,0.974229120802875,0.205712817615004,4.73586980188161,2.18117588124673e-06,1.98008099771035e-05,0.974229120802875
"ENSG00000153933.10",2472.93204196468,0.973431984421275,0.0536562039283445,18.1420211113192,1.48469450649517e-73,2.8466977746514e-71,0.973431984421275
"ENSG00000273209.1",22.1952099684681,0.973360110407974,0.37915203992055,2.56720262038399,0.0102522685645254,0.0375113848295912,0.973360110407974
"ENSG00000140807.7",22.238999869142,0.972869021215265,0.365852381510543,2.65918460663957,0.00783300302410424,0.0298406630490329,0.972869021215265
"ENSG00000133101.10",28.7037208225876,0.970563673350352,0.334267242876084,2.90355604395896,0.00368950929704204,0.0157087745765714,0.970563673350352
"ENSG00000136099.13",38.3495946285193,0.969273565139197,0.291590208393796,3.32409503898767,0.000887059603119689,0.00461049030540135,0.969273565139197
"ENSG00000172927.8",65.4003261614635,0.967925387783629,0.231248445214948,4.18565144031101,2.84349411400052e-05,0.000208116467350331,0.967925387783629
"ENSG00000226891.9",60.030549778338,0.958716988544167,0.244773944389597,3.91674445143645,8.97528015921126e-05,0.000595666368268992,0.958716988544167
"ENSG00000268234.1",375.881017360178,0.958355323684055,0.0956107721519427,10.0235078340446,1.20160860808098e-23,5.71271580212451e-22,0.958355323684055
"ENSG00000262454.4",470.41114467582,0.958350491410004,0.0868630141898485,11.0328947291125,2.65189363967304e-28,1.56848271949204e-26,0.958350491410004
"ENSG00000179546.4",35.2203377780435,0.958232811076093,0.317577660940981,3.01731805768975,0.00255022079647525,0.011524540910878,0.958232811076093
"ENSG00000287051.1",78.530203086044,0.956916931750691,0.209353561896986,4.57081753508234,4.85825162304399e-06,4.13294852846765e-05,0.956916931750691
"ENSG00000142871.18",628.21411451261,0.953133731065887,0.0857060634367279,11.1209603246978,9.91984250461271e-29,5.98897619448036e-27,0.953133731065887
"ENSG00000100116.17",344.991474044534,0.95090240485227,0.106415925844861,8.93571518833138,4.04552833782479e-19,1.39498771617326e-17,0.95090240485227
"ENSG00000134627.12",32.1007625268416,0.950590882789816,0.323356548658104,2.93976072770034,0.00328465789672513,0.0142919478758255,0.950590882789816
"ENSG00000197063.11",1286.89365682394,0.94720478160334,0.0544462521360844,17.397061219859,8.68456164566183e-68,1.48557089797556e-65,0.94720478160334
"ENSG00000229931.1",75.1390403607883,0.946465885421651,0.217108840553919,4.35940739680103,1.30415125789256e-05,0.000102131199047169,0.946465885421651
"ENSG00000160999.10",45.3618799305451,0.944218869333542,0.262612897400552,3.59547790180833,0.000323796614727343,0.00188445741619836,0.944218869333542
"ENSG00000197019.5",664.155017654619,0.933820103918488,0.0716884214110142,13.0260938313117,8.69461085363597e-39,7.32867488764447e-37,0.933820103918488
"ENSG00000233237.8",173.899449979886,0.93370556224251,0.136494333314358,6.84061777196351,7.88523903641918e-12,1.48096502376148e-10,0.93370556224251
"ENSG00000111145.8",844.312065185047,0.932984608963156,0.0699174284653309,13.3440921590213,1.28223115898376e-40,1.14730098779224e-38,0.932984608963156
"ENSG00000178695.6",102.054924825799,0.932955156981114,0.178809841220023,5.21758282774339,1.81273170021358e-07,1.97802018169647e-06,0.932955156981114
"ENSG00000062716.13",32959.8960741165,0.928455401614371,0.0429763223125211,21.6038821298551,1.65137362060566e-103,4.96778740212544e-101,0.928455401614371
"ENSG00000148841.17",420.178727673495,0.928296120665133,0.0941450380332492,9.86027665459424,6.18786583203849e-23,2.77547257165572e-21,0.928296120665133
"ENSG00000175213.3",1043.89132889131,0.92709999317475,0.0667956206196436,13.8796523570604,8.41510960109771e-44,8.4533134678714e-42,0.92709999317475
"ENSG00000116285.13",1147.89567707056,0.924293267063058,0.0643165110704261,14.3710106733085,7.86746856539973e-47,8.57947447056841e-45,0.924293267063058
"ENSG00000167771.6",36.9796841339301,0.924215198087315,0.306367013783695,3.01669290917801,0.00255548556392772,0.0115453423406035,0.924215198087315
"ENSG00000170525.21",2434.7977497963,0.922605796218638,0.0502675954314635,18.3538875949726,3.07316340302746e-75,6.16328219034749e-73,0.922605796218638
"ENSG00000149599.15",45.6281889842013,0.922527419159268,0.269689910221402,3.42069682325868,0.000624609203057073,0.00338242749067033,0.922527419159268
"ENSG00000286138.1",55.510900206045,0.922487593865625,0.249602428740163,3.69582779511308,0.000219171497335741,0.00132551275061144,0.922487593865625
"ENSG00000178980.15",3550.97052640626,0.921287524447169,0.0484056485863781,19.0326449774382,9.15148634973146e-81,1.94725772963554e-78,0.921287524447169
"ENSG00000280214.1",38.2147509323462,0.919397056476337,0.304429318100342,3.02006739105626,0.00252718447719962,0.0114411818262011,0.919397056476337
"ENSG00000275807.1",75.5208239557898,0.91197613263587,0.216592193785788,4.21056787271763,2.5472957821856e-05,0.000188008531334917,0.91197613263587
"ENSG00000272931.1",119.106397088778,0.910387018984113,0.173961189995515,5.23327656592592,1.66531279019407e-07,1.82859518963538e-06,0.910387018984113
"ENSG00000179082.3",211.857956292669,0.910384296268416,0.132714296900714,6.85973039475539,6.89906271574374e-12,1.30275807645343e-10,0.910384296268416
"ENSG00000157557.13",1470.36420078958,0.909526583035092,0.0550825121303105,16.5120752097035,3.00374193632587e-61,4.5573295047838e-59,0.909526583035092
"ENSG00000251463.2",47.8372494040107,0.90949489906617,0.275373327408416,3.3027704884332,0.000957347081396572,0.00492011542745431,0.90949489906617
"ENSG00000128917.8",57.6648917358508,0.908870064897607,0.260352455123735,3.49092181391436,0.000481357097155901,0.00268158321557349,0.908870064897607
"ENSG00000286522.2",91.82363230523,0.905691861617526,0.207729500617967,4.35995782459023,1.3008751418018e-05,0.000101966170144464,0.905691861617526
"ENSG00000197183.14",669.087265831977,0.904291877562977,0.0821546601189007,11.0071890779441,3.52840886776978e-28,2.07285110858071e-26,0.904291877562977
"ENSG00000188176.12",115.078160554597,0.903319688287057,0.177003294870707,5.10340606341193,3.33594137140533e-07,3.50846926149971e-06,0.903319688287057
"ENSG00000127824.14",38.6823748585651,0.902463720443526,0.315559680040064,2.85988286060167,0.00423797516688574,0.017668862774629,0.902463720443526
"ENSG00000197124.12",404.618037840268,0.902396246808267,0.0998289299856384,9.03942621580826,1.5749632652224e-19,5.60815490848987e-18,0.902396246808267
"ENSG00000269959.1",94.8079517554698,0.900691679019747,0.191530669450351,4.70259766545235,2.56872279426634e-06,2.29723604891641e-05,0.900691679019747
"ENSG00000157193.18",707.203249500506,0.899569521818099,0.226932264781644,3.96404417275645,7.36906076339129e-05,0.000498161070126506,0.899569521818099
"ENSG00000204588.5",81.0166479760097,0.896905393096706,0.195773571063324,4.58134051611388,4.62004865500869e-06,3.94956437690307e-05,0.896905393096706
"ENSG00000135116.9",448.440128738563,0.888077104152406,0.0904172071611403,9.82199220740901,9.05363572854372e-23,4.01953781658093e-21,0.888077104152406
"ENSG00000266313.2",46.3697909535077,0.887617770263513,0.267317834543023,3.32045847887735,0.000898697261313479,0.00466120895511727,0.887617770263513
"ENSG00000166974.13",115.087090757868,0.887426729251658,0.166364086818067,5.33424458502352,9.59431299389803e-08,1.10132613893114e-06,0.887426729251658
"ENSG00000114859.16",358.103540624856,0.885641607559189,0.0976155275879665,9.07275337687532,1.16046735307742e-19,4.1576661964055e-18,0.885641607559189
"ENSG00000117013.17",63.7296090701001,0.885553039648759,0.230512101129495,3.84167701092309,0.000122196565498582,0.000786457275846278,0.885553039648759
"ENSG00000138622.4",70.8564181262142,0.884887445998024,0.219451518165608,4.03226850921235,5.52410192800954e-05,0.000382934169407669,0.884887445998024
"ENSG00000068078.20",160.757745219941,0.884241689277083,0.164937722676403,5.36106401209325,8.27331922496193e-08,9.57247173986311e-07,0.884241689277083
"ENSG00000116017.11",1007.11960421422,0.881555395761031,0.0604271089869066,14.5887402283642,3.31258141352748e-48,3.7531117209888e-46,0.881555395761031
"ENSG00000173276.14",2110.91744835942,0.880665186235659,0.0451793991723116,19.4926272232363,1.26800827377205e-84,3.11608568461616e-82,0.880665186235659
"ENSG00000255120.5",26.6843843320622,0.880066132921621,0.357770771463806,2.45986034387567,0.0138991089512201,0.0486482754224451,0.880066132921621
"ENSG00000188338.15",36.380559798356,0.87962225621335,0.300735765840271,2.9249007139395,0.00344566139205066,0.0148774808137837,0.87962225621335
"ENSG00000172780.17",26.0353389925395,0.879579274239654,0.35510794307913,2.47693494719619,0.0132516052579625,0.0466870181252991,0.879579274239654
"ENSG00000135454.14",300.310873954695,0.879015829642081,0.145147383832703,6.05602255053551,1.39528450656404e-09,2.04235940189005e-08,0.879015829642081
"ENSG00000130164.14",4978.01908757548,0.878905365991107,0.0886410666640304,9.9153293057986,3.57076982309938e-23,1.62246853837078e-21,0.878905365991107
"ENSG00000161082.13",37.5921484471011,0.878167775660234,0.298156188655636,2.94532801623145,0.00322612445389971,0.0140934951105764,0.878167775660234
"ENSG00000176092.17",58.0829367182715,0.878016736366014,0.231869295001394,3.78668825624684,0.000152668440051188,0.00096338478915484,0.878016736366014
"ENSG00000172315.6",1801.84267083905,0.877966627261082,0.0539826259001594,16.2638740265225,1.78111252997545e-59,2.54728290352555e-57,0.877966627261082
"ENSG00000132823.11",4259.20302157279,0.876382343748791,0.0375049768108877,23.3670946703366,9.23773098310125e-121,3.22359860386301e-118,0.876382343748791
"ENSG00000072422.17",530.038451141361,0.875052778832689,0.0856504102510859,10.216562609186,1.67163748097215e-24,8.35722944641894e-23,0.875052778832689
"ENSG00000090975.13",1468.42346800029,0.87440169449617,0.053660431908259,16.2950923688258,1.06941980475829e-59,1.54208568210104e-57,0.87440169449617
"ENSG00000170412.18",1126.59967169548,0.873526584225364,0.058855257359992,14.841946555129,7.84461979879423e-50,9.18610243284307e-48,0.873526584225364
"ENSG00000173258.13",236.03182664704,0.869965677762649,0.122417319631023,7.10655714718148,1.18973408843391e-12,2.44126157209283e-11,0.869965677762649
"ENSG00000164086.10",318.954981981707,0.866397519112263,0.108671652762101,7.97261748663145,1.55348433659522e-15,4.06374733207097e-14,0.866397519112263
"ENSG00000131650.14",80.704967441341,0.864812304964702,0.231069124201649,3.7426562633699,0.000182085230347299,0.00112381432582231,0.864812304964702
"ENSG00000254632.2",55.586007882196,0.864485776645846,0.258205363752838,3.34805506780005,0.000813808390773823,0.00427948426830068,0.864485776645846
"ENSG00000284526.1",96.9399341248163,0.863743979079873,0.185394448100801,4.65895277840383,3.17822093007641e-06,2.80041947870537e-05,0.863743979079873
"ENSG00000170631.15",815.941954395973,0.863405626519515,0.0670068886869051,12.8853263215047,5.44447298217762e-38,4.39792428671459e-36,0.863405626519515
"ENSG00000198369.10",3364.28737658562,0.861203661100779,0.0412953152728025,20.854754477876,1.38004658188918e-96,3.82207186679403e-94,0.861203661100779
"ENSG00000251666.1",44.0804674701203,0.860288673649126,0.285383539671158,3.01449997655933,0.00257403230960224,0.0116110950718562,0.860288673649126
"ENSG00000011332.20",44.6255691364646,0.85993561700461,0.276847552905499,3.1061701935944,0.00189527597327661,0.0089302660496166,0.85993561700461
"ENSG00000242615.1",45.0855770856155,0.858344415703432,0.280308852405647,3.06213809637837,0.00219762040011837,0.010162756623712,0.858344415703432
"ENSG00000286018.1",38.4956275374598,0.856248185647176,0.284335163298453,3.01140448375853,0.00260042200740164,0.0117149917854748,0.856248185647176
"ENSG00000101144.13",976.967587169789,0.855890154440763,0.066024960098735,12.9631302034995,1.97999798282862e-38,1.62957569832046e-36,0.855890154440763
"ENSG00000132481.7",60.8051494955347,0.854154717485333,0.231753968554649,3.68560988539844,0.000228155612961898,0.00137650730807718,0.854154717485333
"ENSG00000230037.1",34.1601867338289,0.853956933357111,0.305447594110942,2.7957559654143,0.00517784814484122,0.0209710061353736,0.853956933357111
"ENSG00000217275.2",283.901883565374,0.852387874244183,0.120363434545311,7.08178424339744,1.42310107827898e-12,2.89060158484419e-11,0.852387874244183
"ENSG00000127561.15",201.726406412214,0.851788213430423,0.138011391574802,6.17186888495909,6.74874572880588e-10,1.03929492918098e-08,0.851788213430423
"ENSG00000126705.15",830.732159902746,0.848100723322301,0.0743041014181127,11.4139153443226,3.56321248534842e-30,2.27732349613037e-28,0.848100723322301
"ENSG00000278467.1",30.4070179931538,0.847788295580438,0.3326929309388,2.54826062335659,0.0108261557138648,0.0393366857341761,0.847788295580438
"ENSG00000279520.1",85.0784514359909,0.847706310681329,0.208667905689932,4.06246618462241,4.85569833990146e-05,0.000338482719275272,0.847706310681329
"ENSG00000273271.1",40.7792859350037,0.847480298416492,0.279683179837136,3.03014396114201,0.00244437196435301,0.0111181965677871,0.847480298416492
"ENSG00000274290.3",230.351355907648,0.844663237671949,0.126228321947434,6.69155087099784,2.20817710906113e-11,3.97608608863762e-10,0.844663237671949
"ENSG00000183655.13",709.966089178826,0.843320458542897,0.0864743260409255,9.75226402046522,1.80399380830629e-22,7.82987163366372e-21,0.843320458542897
"ENSG00000273311.1",76.2440450780112,0.842014478584483,0.215304733856941,3.91080336925596,9.19896393972048e-05,0.000608890450759647,0.842014478584483
"ENSG00000268947.1",51.6481815346174,0.841307729587102,0.249833651149146,3.36747161848448,0.000758608343395992,0.0040231606004782,0.841307729587102
"ENSG00000231528.3",201.015877602809,0.839888446380169,0.140164356102541,5.99216854936876,2.07061153329592e-09,2.95404988004474e-08,0.839888446380169
"ENSG00000163874.11",877.327448682059,0.83756365581713,0.0788666922593812,10.619992189637,2.40581250829142e-26,1.30768276151616e-24,0.83756365581713
"ENSG00000196668.4",64.8852131154095,0.836493462265107,0.250223111342585,3.34299041274348,0.000828807632512496,0.00434954406293071,0.836493462265107
"ENSG00000186300.12",202.445063397308,0.835785365930706,0.1310488554446,6.37766246103557,1.79811267041092e-10,2.95697171284918e-09,0.835785365930706
